,Time (ms),Channel,Temp (C),RH %,Voltage,Sensor Resistance (kOhms),Label,Accuracy
215,-0.4728813747882939,1.0,27.72,0.2589464240731243,-0.14715351962395215,-0.14865723484656107,2.0,7.08775683538839e-05
216,-0.4727693496946729,1.0,27.72,0.2589464240731243,-0.1555427872728015,-0.1570076853900526,2.0,6.970879005838406e-05
217,-0.47259931160614105,1.0,27.72,0.2589464240731243,-0.15386493374302576,-0.15533793762224032,2.0,6.995443085597019e-05
218,-0.47250629076947365,1.0,27.72,0.2589464240731243,-0.15050922668348407,-0.1519979245945756,2.0,7.04309459149048e-05
219,-0.472417270829007,1.0,27.72,0.2589464240731243,-0.14211995903463473,-0.1436449263979776,2.0,7.162641369786306e-05
220,-0.4723082464075366,1.0,27.72,0.2589464240731243,-0.15889849433232367,-0.16034668333718424,2.0,6.927560855176255e-05
221,-0.4722052233303673,1.0,27.72,0.2589464240731243,-0.14211995903463473,-0.1436449263979776,2.0,7.164160379731267e-05
222,-0.4720151807608317,1.0,27.72,0.2589464240731243,-0.1521870802132598,-0.15366801072257125,2.0,7.023002609530816e-05
223,-0.47193516283681675,1.0,27.72,0.2589464240731243,-0.15889849433232367,-0.16034668333718424,2.0,6.930145945379041e-05
224,-0.4718441424482497,1.0,27.72,0.2589464240731243,-0.1555427872728015,-0.1570076853900526,2.0,6.977331620122839e-05
225,-0.47170711175337404,1.0,27.72,0.2589464240731243,-0.16225415740797944,-0.1636850244674963,2.0,6.885480849043049e-05
226,-0.4716260936053089,1.0,27.72,0.2589464240731243,-0.15889849433232367,-0.16034668333718424,2.0,6.932288211792501e-05
227,-0.47152507097623997,1.0,27.72,0.2589464240731243,-0.1555427872728015,-0.1570076853900526,2.0,6.979558284897272e-05
228,-0.4714200474509703,1.0,27.72,0.2589464240731243,-0.16057630387821348,-0.1620159335164979,2.0,6.910548146447256e-05
229,-0.4712400071219366,1.0,27.72,0.2589464240731243,-0.16225415740797944,-0.1636850244674963,2.0,6.888697901139767e-05
230,-0.47106396768910364,1.0,27.72,0.23890422998029753,-0.1555427872728015,-0.1570076853900526,2.0,6.844218529772095e-05
231,-0.47094394080308116,1.0,27.72,0.23890422998029753,-0.15889849433232367,-0.16034668333718424,2.0,6.799367924114693e-05
232,-0.4708259143651591,1.0,27.72,0.23890422998029753,-0.15722064080255768,-0.15867727392954964,2.0,6.822970432136699e-05
233,-0.47068988389433364,1.0,27.72,0.23890422998029753,-0.16225415740797944,-0.1636850244674963,2.0,6.755721387041635e-05
234,-0.47049784087669766,1.0,27.72,0.23890422998029753,-0.16057630387821348,-0.1620159335164979,2.0,6.779672025917344e-05
235,-0.4704188231767329,1.0,27.72,0.23890422998029753,-0.16393201093773563,-0.1653539163830992,2.0,6.734975027705394e-05
236,-0.4703208012198145,1.0,27.72,0.23890422998029753,-0.16896557152705305,-0.1703596367599739,2.0,6.668353070282779e-05
237,-0.47021477747049467,1.0,27.72,0.23890422998029753,-0.16560986446752113,-0.1670226689739114,2.0,6.713843362612204e-05
238,-0.4700477400541134,1.0,27.71,0.23890422998029753,-0.16393201093773563,-0.1653539163830992,2.0,6.669166380234313e-05
239,-0.46995371899339583,1.0,27.71,0.23890422998029753,-0.16057630387821348,-0.1620159335164979,2.0,6.714588441571992e-05
240,-0.46981068695421907,1.0,27.71,0.23890422998029753,-0.16728771799727732,-0.16869124243287245,2.0,6.626249393794348e-05
241,-0.46969166029224674,1.0,27.71,0.23890422998029753,-0.16393201093773563,-0.1653539163830992,2.0,6.671541603168285e-05
242,-0.4695946385593786,1.0,27.71,0.23890422998029753,-0.16560986446752113,-0.1670226689739114,2.0,6.649897216894936e-05
243,-0.46938159083668873,1.0,27.71,0.23890422998029753,-0.170643425056819,-0.1720278718587601,2.0,6.58487765248201e-05
244,-0.46928556932787074,1.0,27.71,0.23890422998029753,-0.16560986446752113,-0.1670226689739114,2.0,6.651952852024844e-05
245,-0.4691785453545007,1.0,27.71,0.23890422998029753,-0.170643425056819,-0.1720278718587601,2.0,6.586214843167296e-05
246,-0.4690695209330303,1.0,27.71,0.23890422998029753,-0.172321278586585,-0.17369594772922253,2.0,6.56493052164016e-05
247,-0.46891648665335167,1.0,27.71,0.23890422998029753,-0.170643425056819,-0.1720278718587601,2.0,6.587941076882458e-05
248,-0.46874444811671945,1.0,27.71,0.21358777428409478,-0.16896557152705305,-0.1703596367599739,2.0,6.445886571862992e-05
249,-0.4686654304167546,1.0,27.71,0.21358777428409478,-0.1756769856461267,-0.17703156207456852,2.0,6.360696969513876e-05
250,-0.46858941338894045,1.0,27.71,0.21358777428409478,-0.172321278586585,-0.17369594772922253,2.0,6.403887654181904e-05
251,-0.46842037552445875,1.0,27.71,0.21358777428409478,-0.172321278586585,-0.17369594772922253,2.0,6.404970265638205e-05
252,-0.46833535648019287,1.0,27.71,0.21358777428409478,-0.172321278586585,-0.17369594772922253,2.0,6.405514843532158e-05
253,-0.4682483369878266,1.0,27.71,0.21358777428409478,-0.16896557152705305,-0.1703596367599739,2.0,6.449085301788652e-05
254,-0.4681273098777539,1.0,27.71,0.21358777428409478,-0.172321278586585,-0.17369594772922253,2.0,6.406847652964362e-05
255,-0.46794226842846925,1.0,27.71,0.21358777428409478,-0.172321278586585,-0.17369594772922253,2.0,6.408033317446829e-05
256,-0.4677312211538798,1.0,27.71,0.21358777428409478,-0.18071054623542457,-0.18203373962134803,2.0,6.303068101496265e-05
257,-0.46763019852481086,1.0,27.71,0.21358777428409478,-0.1756769856461267,-0.17703156207456852,2.0,6.367285300045493e-05
258,-0.4675121720868888,1.0,27.71,0.21358777428409478,-0.172321278586585,-0.17369594772922253,2.0,6.41079003402715e-05
259,-0.4674141501299704,1.0,27.71,0.21358777428409478,-0.17735483917590242,-0.17869912045299363,2.0,6.347391065372213e-05
260,-0.4671971015110798,1.0,27.71,0.21358777428409478,-0.1890998138842739,-0.19036733186656443,2.0,6.201851640549262e-05
261,-0.46709807933011127,1.0,27.71,0.21358777428409478,-0.17735483917590242,-0.17869912045299363,2.0,6.349397645367032e-05
262,-0.4669700506516873,1.0,27.71,0.21358777428409478,-0.1890998138842739,-0.19036733186656443,2.0,6.20325996278951e-05
263,-0.4668800304871704,1.0,27.71,0.21358777428409478,-0.18742196035450795,-0.18870094779699056,2.0,6.224600047805028e-05
264,-0.4666829863492835,1.0,27.71,0.18827131858789278,-0.1890998138842739,-0.19036733186656443,2.0,6.0499211251029004e-05
265,-0.46657196147971275,1.0,27.71,0.18827131858789278,-0.18406625329496626,-0.18536768206934984,2.0,6.11160488260926e-05
266,-0.46644493302533896,1.0,27.71,0.18827131858789278,-0.18071054623542457,-0.18203373962134803,2.0,6.153407775980413e-05
267,-0.46635991398107307,1.0,27.71,0.18827131858789278,-0.18742196035450795,-0.18870094779699056,2.0,6.072148692484258e-05
268,-0.46625889135200416,1.0,27.71,0.18827131858789278,-0.17903269270566838,-0.18036651960310346,2.0,6.175174456378121e-05
269,-0.4660888532634723,1.0,27.71,0.18827131858789278,-0.1974890815331135,-0.19869670456132454,2.0,5.953152153402718e-05
270,-0.46599683265085506,1.0,27.71,0.18827131858789278,-0.19413337447359133,-0.19536544909120573,2.0,5.993645305168446e-05
271,-0.4658878082293847,1.0,27.71,0.18827131858789278,-0.1924555209438156,-0.19369958251367203,2.0,6.014375473839369e-05
272,-0.4657837849281652,1.0,27.71,0.18827131858789278,-0.1890998138842739,-0.19036733186656443,2.0,6.0553637723083055e-05
273,-0.4656927645395982,1.0,27.71,0.18827131858789278,-0.19413337447359133,-0.19536544909120573,2.0,5.995468093143349e-05
274,-0.4655107237624641,1.0,27.72,0.18827131858789278,-0.19413337447359133,-0.19536544909120573,2.0,6.057978906972731e-05
275,-0.46541170158149553,1.0,27.72,0.18827131858789278,-0.19077766741404964,-0.19203353680427587,2.0,6.099231797850744e-05
276,-0.46532468208912925,1.0,27.72,0.18827131858789278,-0.1924555209438156,-0.19369958251367203,2.0,6.079399795195638e-05
277,-0.4652286605803113,1.0,27.72,0.18827131858789278,-0.19581122800335732,-0.197031156440427,2.0,6.0394609497034655e-05
278,-0.46504361913102665,1.0,27.72,0.18827131858789278,-0.20252264212243093,-0.20369229403640376,2.0,5.9603389233919095e-05
279,-0.46495459919056,1.0,27.72,0.18827131858789278,-0.1974890815331135,-0.19869670456132454,2.0,6.020952377096284e-05
280,-0.46485457678554126,1.0,27.72,0.18827131858789278,-0.20252264212243093,-0.20369229403640376,2.0,5.961465807654106e-05
281,-0.4647365503476192,1.0,27.72,0.18827131858789278,-0.20252264212243093,-0.20369229403640376,2.0,5.9621694730540956e-05
282,-0.46463652794260046,1.0,27.72,0.18827131858789278,-0.199166935062899,-0.20036207355036245,2.0,6.002765781267578e-05
283,-0.46443648313256297,1.0,27.72,0.16084515825033951,-0.19581122800335732,-0.197031156440427,2.0,5.880727224797099e-05
284,-0.4643424620718454,1.0,27.72,0.16084515825033951,-0.199166935062899,-0.20036207355036245,2.0,5.8420857163615355e-05
285,-0.4642404392187263,1.0,27.72,0.16084515825033951,-0.199166935062899,-0.20036207355036245,2.0,5.842681784287547e-05
286,-0.4640613991137428,1.0,27.72,0.16084515825033951,-0.20755620271173858,-0.20868639074599277,2.0,5.7468706615243314e-05
287,-0.46396237693277426,1.0,27.72,0.16084515825033951,-0.199166935062899,-0.20036207355036245,2.0,5.84430667035461e-05
288,-0.46381934489359744,1.0,27.72,0.16084515825033951,-0.2008447885926552,-0.20202726340754074,2.0,5.82563486263945e-05
289,-0.4636573085974671,1.0,27.72,0.16084515825033951,-0.2042004956521969,-0.20535716543694588,2.0,5.787754883244734e-05
290,-0.4634912714051361,1.0,27.71,0.16084515825033951,-0.21426761683081222,-0.21534283110655894,2.0,5.616268799213923e-05
291,-0.4633952498963181,1.0,27.71,0.16084515825033951,-0.21091190977128027,-0.21201493933468138,2.0,5.6544740846939594e-05
292,-0.46328922614699825,1.0,27.71,0.16084515825033951,-0.20587834918196285,-0.20702185770562553,2.0,5.7120598599976325e-05
293,-0.46319520508628065,1.0,27.71,0.16084515825033951,-0.21594547036058795,-0.21700650829470547,2.0,5.5991908302783965e-05
294,-0.4629931598281428,1.0,27.71,0.16084515825033951,-0.21426761683081222,-0.21534283110655894,2.0,5.619067077486865e-05
295,-0.46286513114971883,1.0,27.71,0.16084515825033951,-0.21091190977128027,-0.21201493933468138,2.0,5.6574724787684e-05
296,-0.46271209687004017,1.0,27.71,0.16084515825033951,-0.21258976330104623,-0.21367897478654715,2.0,5.639460500383324e-05
297,-0.46260407267262,1.0,27.71,0.16084515825033951,-0.21258976330104623,-0.21367897478654715,2.0,5.640069742999962e-05
298,-0.4625090513878522,1.0,27.71,0.16084515825033951,-0.20755620271173858,-0.20868639074599277,2.0,5.697443300489328e-05
299,-0.4623140076980657,1.0,27.71,0.13552870255413751,-0.20923405624150454,-0.21035074465449752,2.0,5.537557970046406e-05
300,-0.462160973418387,1.0,27.71,0.13552870255413751,-0.2243346940255416,-0.22532242619650342,2.0,5.3743332897332466e-05
301,-0.4620559498931174,1.0,27.71,0.13552870255413751,-0.21762332389034414,-0.21867002625453671,2.0,5.4472082597181064e-05
302,-0.46188191090838476,1.0,27.71,0.13552870255413751,-0.22265684049576587,-0.22365958495703042,2.0,5.393822228662235e-05
303,-0.46177988805526565,1.0,27.71,0.13552870255413751,-0.21930117742011987,-0.22033338498604707,2.0,5.430537461824899e-05
304,-0.4616848667704979,1.0,27.71,0.13552870255413751,-0.21930117742011987,-0.22033338498604707,2.0,5.431053512743791e-05
305,-0.4615808434692784,1.0,27.71,0.13552870255413751,-0.22097903094988583,-0.22199656458569778,2.0,5.4135016965733196e-05
306,-0.4614728192718582,1.0,27.71,0.13552870255413751,-0.22265684049576587,-0.22365958495703042,2.0,5.396029289358551e-05
307,-0.46127077401372035,1.0,27.71,0.13552870255413751,-0.21930117742011987,-0.22033338498604707,2.0,5.433302980898204e-05
308,-0.46117675295300276,1.0,27.71,0.13552870255413751,-0.22265684049576587,-0.22365958495703042,2.0,5.397627138613358e-05
309,-0.46104672382647843,1.0,27.71,0.13552870255413751,-0.22097903094988583,-0.22199656458569778,2.0,5.4163939811820424e-05
310,-0.4609006911151511,1.0,27.71,0.13552870255413751,-0.2293682546148395,-0.23030995473793084,2.0,5.327455929252841e-05
311,-0.460798668262032,1.0,27.71,0.13552870255413751,-0.2293682546148395,-0.23030995473793084,2.0,5.3279994895086693e-05
312,-0.4605856205393421,1.0,27.71,0.13552870255413751,-0.2293682546148395,-0.23030995473793084,2.0,5.329134750053946e-05
313,-0.4604895990305241,1.0,27.71,0.13552870255413751,-0.2243346940255416,-0.22532242619650342,2.0,5.383323493590046e-05
314,-0.4603945777457564,1.0,27.71,0.13552870255413751,-0.2327239616743812,-0.23363414445138944,2.0,5.294666983453723e-05
315,-0.46022353943317434,1.0,27.71,0.10704768989590932,-0.23104610814460547,-0.23197213916058995,2.0,5.164093474844565e-05
316,-0.46013051859650694,1.0,27.71,0.10704768989590932,-0.2293682546148395,-0.23030995473793084,2.0,5.181852468812864e-05
317,-0.46003049619148817,1.0,27.71,0.10704768989590932,-0.2327239616743812,-0.23363414445138944,2.0,5.1478687030508395e-05
318,-0.45987746191180956,1.0,27.71,0.10704768989590932,-0.23775752226368885,-0.23861916514679063,2.0,5.09733222263078e-05
319,-0.45971242494352865,1.0,27.71,0.10704768989590932,-0.23607966873391312,-0.2369576574444926,2.0,5.11522654005656e-05
320,-0.4595333848385451,1.0,27.71,0.10704768989590932,-0.23607966873391312,-0.2369576574444926,2.0,5.116142470058531e-05
321,-0.45945536736263054,1.0,27.71,0.10704768989590932,-0.2293682546148395,-0.23030995473793084,2.0,5.1853522503642397e-05
322,-0.45935834562976235,1.0,27.71,0.10704768989590932,-0.23607966873391312,-0.2369576574444926,2.0,5.117038090900252e-05
323,-0.4592473207601916,1.0,27.71,0.10704768989590932,-0.23607966873391312,-0.2369576574444926,2.0,5.1176062516660596e-05
324,-0.4590502766223047,1.0,27.71,0.10704768989590932,-0.23440181520414716,-0.23529599051386518,2.0,5.135736940200823e-05
325,-0.45885123203631745,1.0,27.71,0.10704768989590932,-0.2394353757934548,-0.2402805136207734,2.0,5.085556074362626e-05
326,-0.45871720201359234,1.0,27.71,0.10704768989590932,-0.2427910828529965,-0.2436026731731601,2.0,5.052385918891772e-05
327,-0.4584821493617983,1.0,27.71,0.10704768989590932,-0.24446893638275272,-0.24526350415510834,2.0,5.036729618696133e-05
328,-0.45834911956312346,1.0,27.71,0.10704768989590932,-0.2427910828529965,-0.2436026731731601,2.0,5.054245990950845e-05
329,-0.4582220911087497,1.0,27.71,0.10704768989590932,-0.24614678991252845,-0.2469241759087357,2.0,5.021248193773006e-05
330,-0.4581070653429781,1.0,27.71,0.10704768989590932,-0.24950249697207014,-0.2502450019239559,2.0,4.988409330194612e-05
331,-0.4580030420417587,1.0,27.71,0.10704768989590932,-0.2478246434422944,-0.2485846685305006,2.0,5.0056099668094744e-05
332,-0.45780099678362085,1.0,27.71,0.07856667723768113,-0.24614678991252845,-0.2469241759087357,2.0,4.8823089884870167e-05
333,-0.45766896720899614,1.0,27.71,0.07856667723768113,-0.24614678991252845,-0.2469241759087357,2.0,4.88295365240825e-05
334,-0.4575129322571669,1.0,27.71,0.07856667723768113,-0.24446893638275272,-0.24526350415510834,2.0,4.9000471807495564e-05
335,-0.45737890223444183,1.0,27.71,0.07856667723768113,-0.25285820403160203,-0.25356517112235083,2.0,4.819586064952284e-05
336,-0.4572098643699602,1.0,27.71,0.07856667723768113,-0.24950249697207014,-0.2502450019239559,2.0,4.852688675635892e-05
337,-0.45712784599784484,1.0,27.71,0.07856667723768113,-0.25285820403160203,-0.25356517112235083,2.0,4.820796226870034e-05
338,-0.4570508287459804,1.0,27.71,0.07856667723768113,-0.24950249697207014,-0.2502450019239559,2.0,4.8534605019693226e-05
339,-0.45690279558655267,1.0,27.71,0.07856667723768113,-0.2562139110911438,-0.25688466360039325,2.0,4.789801679006391e-05
340,-0.4568217774384875,1.0,27.71,0.07856667723768113,-0.2562139110911438,-0.25688466360039325,2.0,4.790189762924563e-05
341,-0.45671175279296694,1.0,27.71,0.07856667723768113,-0.26460317873998335,-0.2651804590233711,2.0,4.7114471187062014e-05
342,-0.4565967270271954,1.0,27.71,0.07856667723768113,-0.2562139110911438,-0.25688466360039325,2.0,4.791267938798717e-05
343,-0.4564366911791654,1.0,27.71,0.07856667723768113,-0.2562139110911438,-0.25688466360039325,2.0,4.792034789282136e-05
344,-0.4562906584678381,1.0,27.71,0.07856667723768113,-0.269636739329291,-0.2701559260196331,2.0,4.666490301905697e-05
345,-0.45614462575651077,1.0,27.71,0.07856667723768113,-0.2629253252102174,-0.2635216382989561,2.0,4.729875562165141e-05
346,-0.45602059797428757,1.0,27.71,0.07856667723768113,-0.26124747168044166,-0.26186263844267577,2.0,4.746273361603892e-05
347,-0.4559295775857205,1.0,27.71,0.07856667723768113,-0.269636739329291,-0.2701559260196331,2.0,4.668175618446826e-05
348,-0.45576654106554,1.0,27.71,0.05535992618282892,-0.2629253252102174,-0.2635216382989561,2.0,4.623120587706829e-05
349,-0.455574498047904,1.0,27.71,0.05535992618282892,-0.269636739329291,-0.2701559260196331,2.0,4.562708264678757e-05
350,-0.455451470489731,1.0,27.71,0.05535992618282892,-0.269636739329291,-0.2701559260196331,2.0,4.5632696486790346e-05
351,-0.45524442411134225,1.0,27.71,0.05535992618282892,-0.26795888579952504,-0.26849760288371105,2.0,4.579466922918378e-05
352,-0.45511839588101866,1.0,27.71,0.05535992618282892,-0.2763481534483744,-0.27678754666596583,2.0,4.504286649241282e-05
353,-0.45498536608234375,1.0,27.71,0.05535992618282892,-0.2746702999186084,-0.275129900250402,2.0,4.519936936071167e-05
354,-0.45488434345327483,1.0,27.71,0.05535992618282892,-0.2763481534483744,-0.27678754666596583,2.0,4.505341031783054e-05
355,-0.45476031567105163,1.0,27.71,0.05535992618282892,-0.2662810322697591,-0.2668391205194709,2.0,4.5969959217777724e-05
356,-0.4546202843040254,1.0,27.71,0.05535992618282892,-0.2713145928590667,-0.2718140899272342,2.0,4.551853906923357e-05
357,-0.4545222623471071,1.0,27.71,0.05535992618282892,-0.2729924463888327,-0.27347207470297574,2.0,4.5371397855498834e-05
358,-0.45441123747753626,1.0,27.71,0.05535992618282892,-0.2763481534483744,-0.27678754666596583,2.0,4.507473080152054e-05
359,-0.45427120611051003,1.0,27.71,0.05535992618282892,-0.26795888579952504,-0.26849760288371105,2.0,4.5839259963238096e-05
360,-0.4541091698143797,1.0,27.71,0.05535992618282892,-0.2746702999186084,-0.275129900250402,2.0,4.523899098403992e-05
361,-0.4538921211954891,1.0,27.71,0.05535992618282892,-0.2729924463888327,-0.27347207470297574,2.0,4.539999779106183e-05
362,-0.45373608624365985,1.0,27.71,0.05535992618282892,-0.2763481534483744,-0.27678754666596583,2.0,4.5105173912790455e-05
363,-0.45357905106778046,1.0,27.71,0.03320802744865161,-0.2797038605079063,-0.2801023618121363,2.0,4.3830561785658085e-05
364,-0.453475027766561,1.0,27.71,0.03320802744865161,-0.28138171403767226,-0.2817595106392015,2.0,4.368917577190782e-05
365,-0.45337000424129137,1.0,27.71,0.03320802744865161,-0.2797038605079063,-0.2801023618121363,2.0,4.3839725556517893e-05
366,-0.45326798138817226,1.0,27.71,0.03320802744865161,-0.2763481534483744,-0.27678754666596583,2.0,4.41376378274966e-05
367,-0.45312694979709583,1.0,27.71,0.03320802744865161,-0.27802600697813057,-0.27844503385321157,2.0,4.3996874629757545e-05
368,-0.45291290185035576,1.0,27.71,0.03320802744865161,-0.286415230643094,-0.2867299619434083,2.0,4.3278614189257146e-05
369,-0.4527948754124337,1.0,27.71,0.03320802744865161,-0.29312664476216765,-0.2933548950003444,2.0,4.271031187335614e-05
